1, 0.879105839416, 0.296461538462, 0.443396226415
2, 0.86160537762, 0.502846153846, 0.635060960801
3, 0.86819120216, 0.420538461538, 0.566616572524
4, 0.709822263798, 0.875538461538, 0.784019287067
5, 0.723718560968, 0.874307692308, 0.791917784358
6, 0.778256669391, 0.805615384615, 0.791699739199
7, 0.794065149487, 0.821307692308, 0.807456704227
8, 0.811078757626, 0.899923076923, 0.85319428238
9, 0.811165048544, 0.899769230769, 0.853172866521
10, 0.803337969402, 0.888615384615, 0.843827611395
11, 0.815717395885, 0.893461538462, 0.852821322369
12, 0.815717395885, 0.893461538462, 0.852821322369
13, 0.829820901964, 0.887461538462, 0.857673865368
14, 0.829820901964, 0.887461538462, 0.857673865368
15, 0.824513888889, 0.913307692308, 0.866642335766
16, 0.824513888889, 0.913307692308, 0.866642335766
17, 0.824513888889, 0.913307692308, 0.866642335766
18, 0.824513888889, 0.913307692308, 0.866642335766
19, 0.824513888889, 0.913307692308, 0.866642335766
20, 0.824513888889, 0.913307692308, 0.866642335766
